date,level,appr,R,tod,win50_20,win100_30,lv,conf,pen,press30,flow30,dvel15,flow3,res3,big3,vol3_rel,dtouch,fav60,fav90,thr60,held50,held100,broke20
2026-05-07,ONH,below,-1,35,0,0,28814.5,2,3.0,-54.25,-1318,-1423,-879,-27.0,-84,0.9281967267371627,-125,-1.5,-1.5,130.25,0,0,1
2026-05-07,ONL,above,1,165,1,1,28637.0,1,0.0,-226.75,-3797,-1542,-736,-35.5,-83,1.5311156774571408,-604,139.25,139.25,0.0,1,1,0
2026-05-07,PDC,above,1,16,1,1,28710.75,1,2.75,-18.0,-1464,-1255,-630,-27.5,-141,1.3302330611582762,217,207.5,234.0,2.25,1,1,0
2026-05-07,PDH,above,1,1,1,1,28725.75,2,5.0,2.25,-448,-338,-334,-3.25,13,5.216933075707009,-88,176.75,219.0,17.75,1,1,0
2026-05-07,PMH,below,-1,35,0,0,28814.5,2,3.0,-54.25,-1318,-1423,-879,-27.0,-84,0.9281967267371627,-125,-1.5,-1.5,130.25,0,0,1
2026-05-07,PML,above,1,165,0,0,28690.25,1,53.25,-226.75,-3797,-1542,-736,-35.5,-83,1.5311156774571408,-604,86.0,86.0,46.5,1,0,1
2026-05-08,LDNH,below,-1,1,0,0,28915.0,0,15.0,-1.25,-178,-265,-528,-45.25,-133,4.534293905756083,-332,-6.75,-6.75,251.0,0,0,1
2026-05-08,ONH,below,-1,6,0,0,28976.0,1,6.5,-92.75,-955,-792,-134,-27.0,-51,1.9111602460526687,-166,34.5,34.5,190.0,0,0,1
2026-05-08,PDH,below,-1,2,0,0,28944.75,0,0.0,-14.75,-494,-477,-792,-57.5,-205,4.238856848405573,-290,14.0,14.0,221.25,0,0,1
2026-05-08,PMH,below,-1,6,0,0,28976.0,1,6.5,-92.75,-955,-792,-134,-27.0,-51,1.9111602460526687,-166,34.5,34.5,190.0,0,0,1
2026-05-11,ASIAH,below,-1,2,0,0,29399.75,3,26.0,-137.0,-2264,-748,-1712,-118.5,-474,5.984384384384384,-1100,153.0,153.0,35.0,1,1,1
2026-05-11,LDNH,below,-1,2,0,0,29389.0,3,36.75,-137.0,-2264,-748,-1712,-118.5,-474,5.984384384384384,-1100,142.25,142.25,45.75,1,1,1
2026-05-11,LDNL,above,1,61,1,1,29263.25,1,16.5,-95.75,-1430,-1398,-872,-45.0,-118,2.213950718380109,-585,180.25,215.0,16.5,1,1,0
2026-05-11,ONH,below,-1,2,0,0,29399.75,3,26.0,-137.0,-2264,-748,-1712,-118.5,-474,5.984384384384384,-1100,153.0,153.0,35.0,1,1,1
2026-05-11,PMH,below,-1,2,0,0,29389.0,3,36.75,-137.0,-2264,-748,-1712,-118.5,-474,5.984384384384384,-1100,142.25,142.25,45.75,1,1,1
2026-05-11,PML,above,1,61,1,1,29259.25,2,12.5,-95.75,-1430,-1398,-872,-45.0,-118,2.213950718380109,-585,184.25,219.0,12.5,1,1,0
2026-05-12,LDNH,below,-1,12,0,0,29254.5,2,11.25,-41.0,-636,-522,-547,-36.25,-243,1.6172074973164892,-398,248.0,287.5,41.5,1,1,1
2026-05-12,LDNL,above,1,27,0,0,29133.0,0,1.25,-37.75,-746,-1495,-398,-74.25,154,1.155103750523598,-171,95.25,95.25,126.5,1,0,1
2026-05-12,ONL,above,1,29,0,1,29113.0,1,3.25,-83.75,-1595,-2123,-875,-34.5,-407,1.1205842081241442,-467,115.25,115.25,113.0,1,1,1
2026-05-12,PDL,below,-1,11,0,0,29246.75,2,3.0,-10.25,-254,-326,-598,-32.25,-170,1.6035650435502478,-11,240.25,279.75,49.25,1,1,1
2026-05-12,PMH,below,-1,12,0,0,29250.25,2,15.5,-41.0,-636,-522,-547,-36.25,-243,1.6172074973164892,-398,243.75,283.25,45.75,1,1,1
2026-05-12,PML,above,1,29,0,1,29113.0,1,3.25,-83.75,-1595,-2123,-875,-34.5,-407,1.1205842081241442,-467,115.25,115.25,113.0,1,1,1
2026-05-13,ASIAH,below,-1,84,0,0,29310.0,1,5.0,-70.75,-1263,-1048,-877,-36.25,-172,1.327694157648132,-56,28.5,28.5,76.75,0,0,1
2026-05-13,LDNH,below,-1,185,0,0,29447.0,2,2.0,-91.25,-60,-11,-120,1.5,-26,0.7514291729420719,-105,31.5,31.5,49.25,0,0,1
2026-05-13,LDNL,below,-1,82,0,0,29289.5,1,7.75,-70.0,-1032,21,-311,-21.0,-50,0.874568803084326,-360,8.0,8.0,97.25,0,0,1
2026-05-13,ONH,below,-1,185,0,0,29447.0,2,2.0,-91.25,-60,-11,-120,1.5,-26,0.7514291729420719,-105,31.5,31.5,49.25,0,0,1
2026-05-13,PDC,above,1,15,0,0,29174.25,0,8.75,-125.0,-1610,-944,-658,-69.75,-185,1.0132020586260908,-339,106.25,175.25,99.25,1,1,1
2026-05-13,PDH,below,-1,82,0,0,29296.0,2,1.25,-70.0,-1032,21,-311,-21.0,-50,0.874568803084326,-360,14.5,14.5,90.75,0,0,1
2026-05-13,PMH,below,-1,185,0,0,29447.0,2,2.0,-91.25,-60,-11,-120,1.5,-26,0.7514291729420719,-105,31.5,31.5,49.25,0,0,1
2026-05-13,PML,above,1,6,1,0,29200.0,0,2.75,-82.5,-1059,-995,-668,-58.75,-19,1.9287857896017517,-143,80.5,149.5,125.0,1,1,1
2026-05-14,ASIAH,below,-1,75,0,0,29693.0,1,5.0,-82.25,-1157,-496,-744,-15.0,-307,1.288763592428514,-618,29.0,29.0,80.75,0,0,1
2026-05-14,ASIAL,below,-1,2,0,0,29514.0,0,16.5,-17.0,171,265,-172,-39.5,-48,4.397952370353884,-342,5.75,5.75,170.75,0,0,1
2026-05-14,LDNH,below,-1,15,0,0,29633.0,1,40.0,-184.75,-1522,-1503,-366,-49.0,-98,1.4674814491488433,-211,106.25,106.25,65.0,1,1,1
2026-05-14,ONH,below,-1,75,0,0,29693.0,1,5.0,-82.25,-1157,-496,-744,-15.0,-307,1.288763592428514,-618,29.0,29.0,80.75,0,0,1
2026-05-14,PDH,below,-1,5,0,0,29565.5,0,5.25,-79.25,-322,-61,-337,-48.0,-66,2.157988411149919,-362,38.75,38.75,119.25,0,0,1
2026-05-14,PMH,below,-1,15,0,0,29629.75,1,43.25,-184.75,-1522,-1503,-366,-49.0,-98,1.4674814491488433,-211,103.0,103.0,68.25,1,1,1
2026-05-15,LDNH,below,-1,275,1,1,29469.25,1,3.5,-28.5,-328,-237,-262,-15.0,-20,1.1564442042691165,-221,153.25,185.5,17.5,1,1,0
2026-05-15,LDNL,above,1,7,0,0,29177.0,0,18.25,-2.75,685,941,-47,-87.25,-11,1.4974358974358974,-175,205.75,205.75,87.25,1,1,1
2026-05-15,ONL,above,1,15,0,0,29142.5,1,20.75,-36.75,47,380,-944,-41.5,-378,1.1368101713337038,-1053,240.25,240.25,52.75,1,1,1
2026-05-15,PDL,below,-1,270,0,1,29458.5,1,6.5,-28.5,-130,-172,-191,-23.75,-27,1.5386462554404923,-3,142.5,174.75,28.25,1,1,1
2026-05-15,PMH,below,-1,235,0,0,29413.0,0,7.5,-102.25,-1003,-612,-186,-25.5,-87,1.699249605055292,-33,25.25,97.0,73.75,0,0,1
2026-05-15,PML,above,1,15,0,0,29142.5,1,20.75,-36.75,47,380,-944,-41.5,-378,1.1368101713337038,-1053,240.25,240.25,52.75,1,1,1
2026-05-18,ASIAH,above,1,15,1,1,29145.0,0,5.0,-172.5,148,-299,61,-22.5,-103,1.5123628038086494,121,163.75,163.75,174.25,1,1,1
2026-05-18,ASIAL,above,1,176,0,0,28926.0,1,18.25,-109.5,-797,-291,-676,-98.25,-240,1.9411537662183425,-443,119.5,119.5,83.5,1,1,1
2026-05-18,LDNH,above,1,5,0,0,29274.25,1,3.0,-83.0,338,331,-12,1.0,-128,1.915147305666493,-58,34.5,34.5,297.25,0,0,1
2026-05-18,LDNL,above,1,63,0,0,29052.0,1,9.25,-106.5,-790,-912,-625,-85.5,-96,1.544699784413559,-129,74.25,74.25,110.5,1,0,1
2026-05-18,ONL,above,1,176,0,0,28926.0,1,18.25,-109.5,-797,-291,-676,-98.25,-240,1.9411537662183425,-443,119.5,119.5,83.5,1,1,1
2026-05-18,PDC,above,1,12,0,0,29231.25,0,23.0,-157.75,83,141,-127,-49.75,-3,1.1940598498728328,-282,77.5,77.5,260.5,1,0,1
2026-05-18,PDEQ,above,1,2,0,0,29288.25,1,0.75,-71.25,561,461,90,-44.0,-40,4.788574539283026,-98,45.25,45.25,200.0,0,0,1
2026-05-18,PDL,above,1,62,0,0,29089.75,0,1.5,-56.25,-859,-348,-627,-61.0,-116,1.3291565807584602,-509,36.5,36.5,148.25,0,0,1
2026-05-18,PML,above,1,63,0,0,29052.0,1,9.25,-106.5,-790,-912,-625,-85.5,-96,1.544699784413559,-129,74.25,74.25,110.5,1,0,1
2026-05-19,LDNH,below,-1,233,1,1,29125.25,1,1.25,-99.75,-877,-907,-148,-23.75,77,1.1762086513994912,191,118.5,145.0,0.0,1,1,0
2026-05-19,LDNL,above,1,35,0,0,28836.0,0,0.5,-149.25,-257,-64,-235,-37.5,-45,1.122121015790744,-538,34.25,34.25,173.0,0,0,1
2026-05-19,ONL,above,1,37,0,0,28802.75,2,34.0,-263.0,-1018,-726,-1067,-131.5,-352,1.3742976118803936,-757,32.25,57.25,139.75,0,0,1
2026-05-19,PDC,below,-1,227,0,1,29098.75,1,6.5,-112.5,-1288,-693,-627,-24.0,-89,1.191485118899247,-308,91.75,101.75,27.75,1,1,1
2026-05-19,PDEQ,below,-1,225,0,0,29085.5,1,6.0,-98.5,-883,-459,-181,-22.0,54,1.0703844528939586,-324,78.5,85.0,41.0,1,0,1
2026-05-19,PDL,above,1,37,0,0,28814.75,2,46.0,-263.0,-1018,-726,-1067,-131.5,-352,1.3742976118803936,-757,20.25,45.25,151.75,0,0,1
2026-05-19,PMH,below,-1,231,1,1,29117.0,1,3.25,-116.0,-1017,-398,-112,-22.5,57,1.1274895178197064,-317,110.0,124.75,9.5,1,1,0
2026-05-19,PML,above,1,37,0,0,28802.75,2,34.0,-263.0,-1018,-726,-1067,-131.5,-352,1.3742976118803936,-757,32.25,57.25,139.75,0,0,1
2026-05-20,ASIAH,above,1,42,1,1,29017.25,2,1.5,-88.0,2317,1949,-386,-49.5,13,1.0562648310486162,-181,264.25,378.25,8.75,1,1,0
2026-05-20,LDNH,below,-1,15,0,0,29157.75,2,2.5,-32.75,-363,-213,-337,-19.5,-134,1.048809546322737,-75,149.25,149.25,105.25,1,1,1
2026-05-20,LDNL,above,1,43,1,1,29014.25,2,5.75,-80.5,2480,1804,-264,-35.25,82,1.1578957508501189,115,267.25,381.25,0.0,1,1,0
2026-05-20,ONH,below,-1,16,0,1,29169.25,2,24.5,-97.0,-1007,-228,-1020,-84.0,-254,1.231763122476447,-635,160.75,160.75,93.75,1,1,1
2026-05-20,PDH,below,-1,1,0,1,29126.5,0,9.0,-2.25,-233,-84,-299,-37.5,44,5.87944344288818,-60,118.0,118.0,136.5,1,1,1
2026-05-20,PMH,below,-1,16,0,1,29169.25,2,24.5,-97.0,-1007,-228,-1020,-84.0,-254,1.231763122476447,-635,160.75,160.75,93.75,1,1,1
2026-05-20,PML,above,1,9,1,1,29024.0,2,0.75,-43.5,-177,-324,-91,9.0,-95,1.5737221209754404,79,239.0,257.5,15.5,1,1,0
2026-05-21,ASIAH,below,-1,230,0,0,29439.75,0,7.25,-228.75,-701,-364,-248,-41.0,100,1.184149516710062,-260,74.25,74.25,114.25,1,0,1
2026-05-21,ASIAL,above,1,50,0,0,29171.0,1,27.0,-78.5,-988,-745,-868,-88.0,-45,1.5354393416511813,-553,84.75,133.5,44.0,1,1,1
2026-05-21,LDNH,below,-1,232,1,0,29464.5,2,13.75,-196.25,-485,-769,-98,-21.75,-132,1.6184646608586761,227,99.0,129.0,89.5,1,1,1
2026-05-21,LDNL,above,1,1,1,1,29192.25,2,18.25,-31.5,-108,84,177,-8.75,39,5.516109980969879,-53,147.75,147.75,65.25,1,1,1
2026-05-21,ONH,below,-1,232,1,0,29464.5,2,13.75,-196.25,-485,-769,-98,-21.75,-132,1.6184646608586761,227,99.0,129.0,89.5,1,1,1
2026-05-21,PDC,below,-1,226,0,0,29396.25,1,30.0,-179.75,-596,-279,-557,-89.75,-57,1.8688822040777346,-316,30.75,30.75,157.75,0,0,1
2026-05-21,PDH,below,-1,226,0,0,29396.75,1,29.5,-179.75,-596,-279,-557,-89.75,-57,1.8688822040777346,-316,31.25,31.25,157.25,0,0,1
2026-05-21,PMH,below,-1,232,1,0,29464.5,2,13.75,-196.25,-485,-769,-98,-21.75,-132,1.6184646608586761,227,99.0,129.0,89.5,1,1,1
2026-05-21,PML,above,1,1,1,1,29180.0,2,6.0,-31.5,-108,84,177,-8.75,39,5.516109980969879,-53,160.0,160.0,53.0,1,1,1
2026-05-22,ASIAL,above,1,54,1,1,29491.0,0,0.75,-105.75,-1561,-1091,-431,-24.5,-111,1.1264891579102483,220,211.5,222.75,0.0,1,1,0
2026-05-22,LDNH,below,-1,7,0,0,29665.25,2,21.0,-118.5,-1075,-598,-397,-35.75,-54,1.5230725881613454,-462,175.0,175.0,50.25,1,1,1
2026-05-22,ONH,below,-1,7,0,0,29665.25,2,21.0,-118.5,-1075,-598,-397,-35.75,-54,1.5230725881613454,-462,175.0,175.0,50.25,1,1,1
2026-05-22,PMH,below,-1,7,0,0,29665.25,2,21.0,-118.5,-1075,-598,-397,-35.75,-54,1.5230725881613454,-462,175.0,175.0,50.25,1,1,1
2026-05-25,LDNH,below,-1,24,1,0,29989.25,3,2.75,-52.5,-752,-279,-238,-12.5,-27,1.0980067590868334,-168,79.25,79.25,4.5,1,0,0
2026-05-25,PMH,below,-1,24,1,0,29990.0,3,2.0,-52.5,-752,-279,-238,-12.5,-27,1.0980067590868334,-168,80.0,80.0,3.75,1,0,0
2026-05-25,PML,above,1,63,1,0,29927.0,0,3.25,-59.75,-592,-236,-218,-16.75,0,1.2373737373737375,-68,63.75,63.75,17.0,1,0,0
2026-05-26,ONH,below,-1,16,1,0,29977.0,1,4.5,-57.25,-245,-600,-475,-66.75,0,1.1773348415701266,30,63.0,63.0,141.75,1,0,1
2026-05-26,PDC,below,-1,15,0,0,29962.5,2,0.75,-41.75,-288,-126,-301,-39.0,-78,1.113162535006742,-440,48.5,48.5,156.25,0,0,1
2026-05-26,PDEQ,below,-1,15,0,0,29951.875,1,11.375,-41.75,-288,-126,-301,-39.0,-78,1.113162535006742,-440,37.875,37.875,166.875,0,0,1
2026-05-26,PDH,below,-1,28,0,0,29993.75,0,3.25,-97.25,-714,-164,-1112,-15.75,-639,0.9314158815032016,-649,17.75,17.75,125.0,0,0,1
2026-05-27,ASIAL,above,1,8,0,0,30067.75,2,14.0,-156.5,-3028,-2641,-867,-44.75,-227,1.7580864997839165,-153,31.5,31.5,190.25,0,0,1
2026-05-27,LDNL,above,1,7,0,0,30076.25,2,3.75,-157.25,-3055,-1910,-1747,-62.0,-873,2.023486406214302,-676,23.0,23.0,198.75,0,0,1
2026-05-27,ONL,above,1,11,0,0,30028.5,0,2.5,-196.25,-4415,-3176,-1603,-43.25,-1002,1.5233712105784765,-1208,70.75,70.75,151.0,1,0,1
2026-05-27,PDC,above,1,7,0,0,30079.75,2,7.25,-157.25,-3055,-1910,-1747,-62.0,-873,2.023486406214302,-676,19.5,19.5,202.25,0,0,1
2026-05-27,PDEQ,above,1,14,1,0,29972.75,0,7.75,-233.75,-5009,-4642,-652,-47.25,-225,1.230604250103955,-165,126.5,126.5,95.25,1,1,1
2026-05-27,PDH,above,1,5,0,0,30118.75,1,14.0,-139.5,-2523,-851,-1067,-29.0,-850,2.098651354146041,-1033,12.5,12.5,241.25,0,0,1
2026-05-27,PML,above,1,1,0,0,30130.25,1,4.5,-107.75,-1519,-880,-702,-50.75,-401,5.81645439413492,-18,32.25,32.25,242.0,0,0,1
2026-05-28,LDNH,above,1,5,0,0,29998.0,0,13.25,-60.0,-221,12,-318,-52.0,-82,2.5490196078431375,-75,189.0,246.0,77.75,1,1,1
2026-05-28,ONH,below,-1,42,0,0,30136.25,0,6.5,-150.0,-2453,-508,-1238,-91.75,-251,1.6598009894099282,-1379,73.75,73.75,107.75,1,0,1
2026-05-28,PDC,above,1,3,0,0,30047.25,1,36.5,-58.0,-212,253,-343,-79.5,40,3.284289025496322,-294,139.75,186.5,127.0,1,1,1
2026-05-28,PDEQ,above,1,3,0,0,30034.75,1,24.0,-58.0,-212,253,-343,-79.5,40,3.284289025496322,-294,152.25,199.0,114.5,1,1,1
2026-05-28,PDH,below,-1,90,0,0,30192.0,0,19.25,-50.75,12,388,-510,-40.75,-64,1.3044947617438325,-458,-16.0,-16.0,101.0,0,0,1
2026-05-29,ASIAH,above,1,72,0,0,30317.75,1,3.25,-175.75,-2939,-1083,-347,-23.25,62,1.0549667584633788,-255,122.0,130.0,47.75,1,1,1
2026-05-29,PDC,above,1,74,0,0,30306.25,1,17.25,-166.25,-2306,-1166,-174,-58.75,98,1.1441986063899803,-55,133.5,141.5,36.25,1,1,1
2026-05-29,PDH,above,1,70,0,0,30344.5,0,13.0,-116.75,-2176,-898,-249,-23.0,62,0.9399760748715783,-211,95.25,103.25,74.5,1,1,1
2026-05-29,PML,above,1,75,1,1,30287.0,0,17.0,-149.5,-1938,-1533,10,-36.75,161,1.277222289148563,-71,152.75,160.75,13.0,1,1,0
2026-06-01,ASIAH,below,-1,239,0,0,30595.25,2,9.75,-19.5,-713,284,-1273,-43.75,-308,2.9803657074340526,-1297,26.5,26.5,97.75,0,0,1
2026-06-01,ASIAL,below,-1,107,0,0,30470.25,0,0.5,-57.75,-736,155,-358,-19.25,-66,1.0260580013164518,-226,20.5,20.5,84.0,0,0,1
2026-06-01,LDNH,below,-1,239,0,0,30591.75,2,13.25,-19.5,-713,284,-1273,-43.75,-308,2.9803657074340526,-1297,23.0,23.0,101.25,0,0,1
2026-06-01,LDNL,below,-1,6,0,1,30443.75,0,1.75,19.75,-496,-1156,80,-26.75,-86,1.7211611093126145,250,151.75,151.75,23.5,1,1,1
2026-06-01,ONH,below,-1,239,0,0,30595.25,2,9.75,-19.5,-713,284,-1273,-43.75,-308,2.9803657074340526,-1297,26.5,26.5,97.75,0,0,1
2026-06-01,PDC,below,-1,2,0,0,30397.0,1,8.25,37.0,-441,-192,-867,-55.75,-11,3.041254901960784,-418,105.0,105.0,70.25,1,1,1
2026-06-01,PDEQ,below,-1,2,0,0,30403.0,1,2.25,37.0,-441,-192,-867,-55.75,-11,3.041254901960784,-418,111.0,111.0,64.25,1,1,1
2026-06-01,PDH,below,-1,120,1,0,30536.0,0,4.0,-94.75,-1607,-392,-1480,-53.0,-230,3.1974420463629096,-1315,86.0,86.0,18.25,1,0,0
2026-06-01,PMH,below,-1,120,0,0,30516.5,0,23.5,-94.75,-1607,-392,-1480,-53.0,-230,3.1974420463629096,-1315,66.5,66.5,37.75,1,0,1
2026-06-02,ASIAH,above,1,1,0,0,30495.0,3,7.0,-16.5,209,62,-139,-34.75,-58,5.188386524822695,104,152.25,154.0,71.25,1,1,1
2026-06-02,LDNH,below,-1,28,0,0,30586.0,3,10.25,-42.5,-1921,-1466,-1741,-51.0,-1120,1.2348711650162483,-1312,48.25,48.25,61.25,0,0,1
2026-06-02,ONH,below,-1,28,0,0,30586.0,3,10.25,-42.5,-1921,-1466,-1741,-51.0,-1120,1.2348711650162483,-1312,48.25,48.25,61.25,0,0,1
2026-06-02,PDC,below,-1,23,0,0,30571.5,3,12.0,-43.0,-668,-862,-393,-13.75,-111,0.825471123138058,-282,36.5,36.5,75.75,0,0,1
2026-06-02,PDEQ,above,1,1,0,0,30492.5,3,4.5,-16.5,209,62,-139,-34.75,-58,5.188386524822695,104,154.75,156.5,68.75,1,1,1
2026-06-02,PDH,below,-1,146,0,0,30693.0,0,4.0,-27.25,-20,176,-35,-2.25,-35,1.4977005971583497,-49,52.5,60.75,20.25,1,0,1
2026-06-02,PMH,below,-1,28,0,0,30586.0,3,10.25,-42.5,-1921,-1466,-1741,-51.0,-1120,1.2348711650162483,-1312,48.25,48.25,61.25,0,0,1
2026-06-02,PML,above,1,3,0,0,30481.25,2,1.25,-37.25,256,157,153,-16.0,-24,2.7131181962076427,48,166.0,167.75,57.5,1,1,1
2026-06-03,ASIAH,above,1,4,0,0,30730.5,1,16.5,-16.25,320,687,-985,-83.0,-253,2.8652138821630344,-579,7.0,9.0,234.5,0,0,1
2026-06-03,ASIAL,above,1,14,0,0,30653.0,0,31.0,-106.5,-1432,-1072,-1384,-94.0,-385,1.0155598095518577,-791,86.5,86.5,157.0,1,0,1
2026-06-03,LDNH,below,-1,1,1,1,30794.25,2,8.75,-77.25,-1399,-659,-906,-53.0,-309,5.586725339200586,-481,298.25,298.25,13.5,1,1,0
2026-06-03,LDNL,above,1,5,0,0,30687.0,1,9.5,-51.75,-348,95,-1618,-112.75,-524,2.774588324237484,-647,50.5,52.5,191.0,1,0,1
2026-06-03,ONH,below,-1,1,1,1,30799.0,2,4.0,-77.25,-1399,-659,-906,-53.0,-309,5.586725339200586,-481,303.0,303.0,8.75,1,1,0
2026-06-03,ONL,above,1,17,0,0,30561.25,1,17.75,-195.75,-2901,-3427,-1340,-79.25,-482,1.3049355581008986,-622,178.25,178.25,65.25,1,1,1
2026-06-03,PDC,above,1,5,0,0,30707.25,2,29.75,-51.75,-348,95,-1618,-112.75,-524,2.774588324237484,-647,30.25,32.25,211.25,0,0,1
2026-06-03,PDEQ,above,1,16,0,0,30572.5,1,0.75,-168.75,-2301,-3156,-1509,-98.0,-543,1.281457313757477,-285,167.0,167.0,76.5,1,1,1
2026-06-03,PDH,above,1,4,0,0,30721.25,2,7.25,-16.25,320,687,-985,-83.0,-253,2.8652138821630344,-579,16.25,18.25,225.25,0,0,1
2026-06-03,PMH,below,-1,1,1,1,30799.0,2,4.0,-77.25,-1399,-659,-906,-53.0,-309,5.586725339200586,-481,303.0,303.0,8.75,1,1,0
2026-06-03,PML,above,1,5,0,0,30700.0,2,22.5,-51.75,-348,95,-1618,-112.75,-524,2.774588324237484,-647,37.5,39.5,204.0,0,0,1
2026-06-04,ASIAH,below,-1,242,0,0,30531.0,2,5.0,-52.25,-1204,-702,-445,-21.25,-87,1.5982153340378067,-220,19.75,19.75,67.5,0,0,1
2026-06-04,ASIAL,below,-1,4,1,1,30352.5,0,1.25,-47.75,-244,69,-728,-70.25,-156,2.7515980212328386,-67,201.5,201.5,12.0,1,1,0
2026-06-04,LDNH,below,-1,260,0,0,30544.5,2,1.75,-50.5,-683,-55,-71,-9.0,-7,0.7249438795721643,-35,4.25,13.5,54.0,0,0,1
2026-06-04,LDNL,above,1,36,1,1,30164.25,2,11.75,-148.75,-3027,-1301,-547,-49.5,-38,1.321677189574227,-237,232.5,305.25,13.25,1,1,0
2026-06-04,ONH,below,-1,260,0,0,30544.5,2,1.75,-50.5,-683,-55,-71,-9.0,-7,0.7249438795721643,-35,4.25,13.5,54.0,0,0,1
2026-06-04,ONL,above,1,36,1,1,30164.25,2,11.75,-148.75,-3027,-1301,-547,-49.5,-38,1.321677189574227,-237,232.5,305.25,13.25,1,1,0
2026-06-04,PDL,below,-1,219,0,0,30496.0,1,1.0,-25.0,-105,84,-326,-27.5,-67,1.066487425082619,-178,22.0,22.0,98.25,0,0,1
2026-06-04,PMH,below,-1,221,0,0,30500.25,1,0.25,-19.5,-337,-13,-347,-13.25,-64,1.4863009937956404,-241,26.25,26.25,96.0,0,0,1
2026-06-04,PML,above,1,36,1,1,30164.25,2,11.75,-148.75,-3027,-1301,-547,-49.5,-38,1.321677189574227,-237,232.5,305.25,13.25,1,1,0
2026-06-05,LDNL,below,-1,1,0,0,30062.0,1,36.75,-30.75,-533,-79,-708,-58.75,7,5.317185100840192,-500,304.0,304.0,38.5,1,1,1
2026-06-08,LDNH,above,1,4,0,0,29437.75,0,25.75,-112.75,-1044,-478,-789,-103.0,-183,2.449530482726933,-232,118.25,269.0,106.25,1,1,1
2026-06-08,ONH,below,-1,76,0,0,29604.25,1,25.75,-244.75,-411,406,-816,-94.75,3,1.2176542642780586,-324,45.25,45.25,138.75,0,0,1
2026-06-08,PMH,below,-1,76,0,0,29604.25,1,25.75,-244.75,-411,406,-816,-94.75,3,1.2176542642780586,-324,45.25,45.25,138.75,0,0,1
2026-06-09,ASIAH,above,1,4,1,1,29651.5,0,18.25,-76.5,-1914,-2197,-767,-38.25,-10,2.401358906454806,-168,196.75,196.75,286.5,1,1,1
2026-06-09,ASIAL,above,1,74,0,0,29303.5,1,32.25,-205.25,-1101,-1145,-1090,-162.5,-188,1.239925000608761,-243,11.0,11.0,493.75,0,0,1
2026-06-09,LDNL,above,1,40,0,0,29566.0,1,6.75,-105.25,-969,-671,-756,-91.0,-66,1.172408501496202,-430,12.5,12.5,482.25,0,0,1
2026-06-09,ONL,above,1,74,0,0,29303.5,1,32.25,-205.25,-1101,-1145,-1090,-162.5,-188,1.239925000608761,-243,11.0,11.0,493.75,0,0,1
2026-06-09,PDC,above,1,46,0,0,29453.0,0,9.0,-350.5,-2549,-1103,-210,-53.5,-128,1.2871599145628347,-246,73.25,73.25,369.25,1,0,1
2026-06-09,PDEQ,above,1,43,0,0,29537.25,0,45.0,-248.75,-1701,-735,-17,-63.0,-54,1.212311171749204,-356,-11.0,-11.0,453.5,0,0,1
2026-06-09,PDL,above,1,74,0,0,29331.5,0,60.25,-205.25,-1101,-1145,-1090,-162.5,-188,1.239925000608761,-243,-17.0,-17.0,521.75,0,0,1
2026-06-09,PML,above,1,40,0,0,29566.0,1,6.75,-105.25,-969,-671,-756,-91.0,-66,1.172408501496202,-430,12.5,12.5,482.25,0,0,1
2026-06-10,ASIAH,below,-1,53,0,0,29169.0,1,5.0,-181.5,-381,88,-671,-83.75,-306,0.9889816162276144,-755,505.5,542.0,81.0,1,1,1
2026-06-10,LDNH,below,-1,8,1,1,29001.0,1,21.75,-146.75,-818,-393,-341,-113.0,-121,1.797426869505525,-279,150.0,181.0,249.0,1,1,1
2026-06-10,LDNL,above,1,320,0,0,28610.0,2,30.25,-154.25,-110,295,-844,-49.75,-114,1.689156061478118,-811,59.0,59.0,117.0,1,0,1
2026-06-10,ONH,below,-1,53,0,0,29169.0,1,5.0,-181.5,-381,88,-671,-83.75,-306,0.9889816162276144,-755,505.5,542.0,81.0,1,1,1
2026-06-10,ONL,above,1,320,0,0,28610.0,2,30.25,-154.25,-110,295,-844,-49.75,-114,1.689156061478118,-811,59.0,59.0,117.0,1,0,1
2026-06-10,PDC,below,-1,18,0,0,29116.0,0,46.25,-269.5,-2616,-1080,-1538,-74.0,-1240,1.0001875820671544,-1522,151.0,452.5,134.0,1,1,1
2026-06-10,PDEQ,below,-1,13,0,0,29038.0,0,7.0,-164.5,-1105,-718,-369,-113.0,69,1.2852287326600642,-528,73.0,292.25,212.0,1,1,1
2026-06-10,PMH,below,-1,8,1,1,28992.25,1,30.5,-146.75,-818,-393,-341,-113.0,-121,1.797426869505525,-279,141.25,172.25,257.75,1,1,1
2026-06-10,PML,above,1,320,0,0,28610.0,2,30.25,-154.25,-110,295,-844,-49.75,-114,1.689156061478118,-811,59.0,59.0,117.0,1,0,1
2026-06-11,ASIAH,below,-1,15,0,0,28803.0,0,17.5,-46.5,-747,-147,-1291,-114.25,-437,1.5196053062843935,-679,50.5,225.5,246.5,1,1,1
2026-06-11,LDNH,below,-1,21,0,0,28936.0,2,32.0,-170.25,-891,-1383,118,-85.75,109,0.9934109145013019,359,183.5,358.5,113.5,1,1,1
2026-06-11,ONH,below,-1,21,0,0,28936.0,2,32.0,-170.25,-891,-1383,118,-85.75,109,0.9934109145013019,359,183.5,358.5,113.5,1,1,1
